Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-02-16 19:27:47,"1",1h 52m,"Shoulder Press (Machine)",1,120.0,12.0,0,0.0,"",,8
2024-02-16 19:27:47,"1",1h 52m,"Shoulder Press (Machine)",2,120.0,12.0,0,0.0,,,8
2024-02-16 19:27:47,"1",1h 52m,"Lateral Raise (Dumbbell)",1,20.0,20.0,0,0.0,"",,
2024-02-16 19:27:47,"1",1h 52m,"Lateral Raise (Dumbbell)",2,20.0,15.0,0,0.0,,,
2024-02-16 19:27:47,"1",1h 52m,"Lateral Raise (Dumbbell)",3,20.0,12.0,0,0.0,,,
2024-02-16 19:27:47,"1",1h 52m,"Triceps Pushdown (Cable - Straight Bar)",1,32.0,15.0,0,0.0,"",,
2024-02-16 19:27:47,"1",1h 52m,"Triceps Pushdown (Cable - Straight Bar)",2,32.0,15.0,0,0.0,,,
2024-02-16 19:27:47,"1",1h 52m,"Triceps Pushdown (Cable - Straight Bar)",3,32.0,15.0,0,0.0,,,10
2024-02-19 19:58:59,"2",40m,"Lat Pulldown (Cable)",1,100.0,12.0,0,0.0,"","",8
2024-02-19 19:58:59,"2",40m,"Lat Pulldown (Cable)",2,100.0,12.0,0,0.0,,,9
2024-02-19 19:58:59,"2",40m,"Lat Pulldown (Cable)",3,100.0,12.0,0,0.0,,,9
2024-02-19 19:58:59,"2",40m,"Iso-Lateral Row (Machine)",1,85.0,12.0,0,0.0,"",,7
2024-02-19 19:58:59,"2",40m,"Iso-Lateral Row (Machine)",2,85.0,20.0,0,0.0,,,10
2024-02-19 19:58:59,"2",40m,"Iso-Lateral Row (Machine)",3,85.0,14.0,0,0.0,,,10
2024-02-19 19:58:59,"2",40m,"Seated Row (Cable)",1,80.0,15.0,0,0.0,"",,
2024-02-19 19:58:59,"2",40m,"Seated Row (Cable)",2,90.0,10.0,0,0.0,,,8
2024-02-19 19:58:59,"2",40m,"Seated Row (Cable)",3,90.0,13.0,0,0.0,,,10
2024-02-19 19:58:59,"2",40m,"Pullover (Dumbbell)",1,25.0,15.0,0,0.0,"",,
2024-02-19 19:58:59,"2",40m,"Pullover (Dumbbell)",2,25.0,15.0,0,0.0,,,
2024-02-19 19:58:59,"2",40m,"Pullover (Dumbbell)",3,25.0,15.0,0,0.0,,,
2024-02-19 19:58:59,"2",40m,"Bicep Curl (Dumbbell)",1,20.0,15.0,0,0.0,"",,
2024-02-19 19:58:59,"2",40m,"Bicep Curl (Dumbbell)",2,20.0,15.0,0,0.0,,,
2024-02-19 19:58:59,"2",40m,"Bicep Curl (Dumbbell)",3,20.0,15.0,0,0.0,,,10
2024-02-20 21:07:29,"1",1h 9m,"Chest Press (Machine)",1,121.5,10.0,0,0.0,"","",9
2024-02-20 21:07:29,"1",1h 9m,"Chest Press (Machine)",2,121.5,10.0,0,0.0,,,9
2024-02-20 21:07:29,"1",1h 9m,"Chest Press (Machine)",3,121.5,11.0,0,0.0,,,10
2024-02-20 21:07:29,"1",1h 9m,"Incline Bench Press (Dumbbell)",1,70.0,10.0,0,0.0,"",,
2024-02-20 21:07:29,"1",1h 9m,"Incline Bench Press (Dumbbell)",2,70.0,10.0,0,0.0,,,9
2024-02-20 21:07:29,"1",1h 9m,"Incline Bench Press (Dumbbell)",3,70.0,10.0,0,0.0,,,10
2024-02-20 21:07:29,"1",1h 9m,"Chest Fly",1,82.0,15.0,0,0.0,"",,
2024-02-20 21:07:29,"1",1h 9m,"Chest Fly",2,82.0,15.0,0,0.0,,,
2024-02-20 21:07:29,"1",1h 9m,"Chest Fly",3,82.0,11.0,0,0.0,,,10
2024-02-20 21:07:29,"1",1h 9m,"Shoulder Press (Machine)",1,130.0,12.0,0,0.0,"",,8
2024-02-20 21:07:29,"1",1h 9m,"Shoulder Press (Machine)",2,140.0,6.0,0,0.0,,,10
2024-02-20 21:07:29,"1",1h 9m,"Shoulder Press (Machine)",3,130.0,8.0,0,0.0,,,
2024-02-20 21:07:29,"1",1h 9m,"Lateral Raise (Dumbbell)",1,20.0,30.0,0,0.0,"",,
2024-02-20 21:07:29,"1",1h 9m,"Lateral Raise (Dumbbell)",2,20.0,20.0,0,0.0,,,
2024-02-20 21:07:29,"1",1h 9m,"Lateral Raise (Dumbbell)",3,20.0,20.0,0,0.0,,,
2024-02-20 21:07:29,"1",1h 9m,"Triceps Pushdown (Cable - Straight Bar)",1,25.0,20.0,0,0.0,"",,
2024-02-20 21:07:29,"1",1h 9m,"Triceps Pushdown (Cable - Straight Bar)",2,25.0,20.0,0,0.0,,,
2024-02-20 21:07:29,"1",1h 9m,"Triceps Pushdown (Cable - Straight Bar)",3,25.0,20.0,0,0.0,,,10
2024-02-21 19:36:48,"3",1h 4m,"Hack Squat",1,60.0,10.0,0,0.0,"","",
2024-02-21 19:36:48,"3",1h 4m,"Hack Squat",2,80.0,5.0,0,0.0,,,
2024-02-21 19:36:48,"3",1h 4m,"Hack Squat",3,80.0,6.0,0,0.0,,,
2024-02-21 19:36:48,"3",1h 4m,"Leg Press",1,145.0,15.0,0,0.0,"",,9
2024-02-21 19:36:48,"3",1h 4m,"Leg Press",2,145.0,15.0,0,0.0,,,8
2024-02-21 19:36:48,"3",1h 4m,"Leg Press",3,145.0,15.0,0,0.0,,,6
2024-02-21 19:36:48,"3",1h 4m,"Leg Extension (Machine)",1,90.0,15.0,0,0.0,"",,
2024-02-21 19:36:48,"3",1h 4m,"Leg Extension (Machine)",2,90.0,15.0,0,0.0,,,
2024-02-21 19:36:48,"3",1h 4m,"Leg Extension (Machine)",3,90.0,15.0,0,0.0,,,10
2024-02-21 19:36:48,"3",1h 4m,"Lying Leg Curl (Machine)",1,60.0,15.0,0,0.0,"",,7
2024-02-21 19:36:48,"3",1h 4m,"Lying Leg Curl (Machine)",2,60.0,15.0,0,0.0,,,7
2024-02-21 19:36:48,"3",1h 4m,"Lying Leg Curl (Machine)",3,60.0,15.0,0,0.0,,,
2024-02-21 19:36:48,"3",1h 4m,"Seated Calf Raise (Plate Loaded)",1,65.0,12.0,0,0.0,"",,
2024-02-21 19:36:48,"3",1h 4m,"Seated Calf Raise (Plate Loaded)",2,65.0,12.0,0,0.0,,,
2024-02-21 19:36:48,"3",1h 4m,"Seated Calf Raise (Plate Loaded)",3,65.0,12.0,0,0.0,,,
2024-02-22 20:20:24,"Evening Workout",26m,"Preacher Curl (Machine)",1,105.0,17.0,0,0.0,"","",
2024-02-22 20:20:24,"Evening Workout",26m,"Preacher Curl (Machine)",2,105.0,15.0,0,0.0,,,
2024-02-22 20:20:24,"Evening Workout",26m,"Preacher Curl (Machine)",3,105.0,10.0,0,0.0,,,
2024-02-22 20:20:24,"Evening Workout",26m,"Preacher Curl (Machine)",4,105.0,10.0,0,0.0,,,
2024-02-22 20:20:24,"Evening Workout",26m,"Bicep Curl (Dumbbell)",1,20.0,15.0,0,0.0,"",,
2024-02-22 20:20:24,"Evening Workout",26m,"Bicep Curl (Dumbbell)",2,20.0,15.0,0,0.0,,,
2024-02-22 20:20:24,"Evening Workout",26m,"Bicep Curl (Dumbbell)",3,20.0,15.0,0,0.0,,,
2024-02-22 20:20:24,"Evening Workout",26m,"Bicep Curl (Dumbbell)",4,20.0,15.0,0,0.0,,,
2024-02-22 20:20:24,"Evening Workout",26m,"Triceps Extension",1,32.0,15.0,0,0.0,"",,
2024-02-22 20:20:24,"Evening Workout",26m,"Triceps Extension",2,32.0,15.0,0,0.0,,,
2024-02-22 20:20:24,"Evening Workout",26m,"Triceps Extension",3,32.0,12.0,0,0.0,,,
2024-02-22 20:20:24,"Evening Workout",26m,"Triceps Dip",1,105.0,15.0,0,0.0,"",,
2024-02-22 20:20:24,"Evening Workout",26m,"Triceps Dip",2,105.0,15.0,0,0.0,,,
2024-02-22 20:20:24,"Evening Workout",26m,"Triceps Dip",3,105.0,15.0,0,0.0,,,
2024-02-26 20:02:35,"1",1h 13m,"Chest Press (Machine)",1,121.5,10.0,0,0.0,"","",9
2024-02-26 20:02:35,"1",1h 13m,"Chest Press (Machine)",2,121.5,10.0,0,0.0,,,9
2024-02-26 20:02:35,"1",1h 13m,"Chest Press (Machine)",3,121.5,10.0,0,0.0,,,10
2024-02-26 20:02:35,"1",1h 13m,"Incline Bench Press (Dumbbell)",1,70.0,12.0,0,0.0,"",,
2024-02-26 20:02:35,"1",1h 13m,"Incline Bench Press (Dumbbell)",2,70.0,10.0,0,0.0,,,9
2024-02-26 20:02:35,"1",1h 13m,"Incline Bench Press (Dumbbell)",3,70.0,10.0,0,0.0,,,10
2024-02-26 20:02:35,"1",1h 13m,"Chest Fly",1,105.0,12.0,0,0.0,"",,
2024-02-26 20:02:35,"1",1h 13m,"Chest Fly",2,105.0,12.0,0,0.0,,,
2024-02-26 20:02:35,"1",1h 13m,"Chest Fly",3,105.0,12.0,0,0.0,,,10
2024-02-26 20:02:35,"1",1h 13m,"Shoulder Press (Machine)",1,130.0,10.0,0,0.0,"",,8
2024-02-26 20:02:35,"1",1h 13m,"Shoulder Press (Machine)",2,130.0,10.0,0,0.0,,,9
2024-02-26 20:02:35,"1",1h 13m,"Shoulder Press (Machine)",3,130.0,10.0,0,0.0,,,10
2024-02-26 20:02:35,"1",1h 13m,"Lateral Raise (Dumbbell)",1,30.0,15.0,0,0.0,"",,
2024-02-26 20:02:35,"1",1h 13m,"Lateral Raise (Dumbbell)",2,30.0,15.0,0,0.0,,,
2024-02-26 20:02:35,"1",1h 13m,"Lateral Raise (Dumbbell)",3,30.0,17.0,0,0.0,,,10
2024-02-26 20:02:35,"1",1h 13m,"Triceps Dip",1,105.0,15.0,0,0.0,"",,9
2024-02-26 20:02:35,"1",1h 13m,"Triceps Dip",2,105.0,15.0,0,0.0,,,10
2024-02-26 20:02:35,"1",1h 13m,"Triceps Dip",3,105.0,15.0,0,0.0,,,10
2024-02-26 20:02:35,"1",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",1,32.0,12.0,0,0.0,"",,10
2024-02-26 20:02:35,"1",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",2,32.0,8.0,0,0.0,,,10
2024-02-26 20:02:35,"1",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",3,32.0,6.0,0,0.0,,,10
2024-02-27 21:05:17,"2",48m,"Lat Pulldown (Cable)",1,110.0,8.0,0,0.0,"","",9
2024-02-27 21:05:17,"2",48m,"Lat Pulldown (Cable)",2,110.0,10.0,0,0.0,,,9
2024-02-27 21:05:17,"2",48m,"Lat Pulldown (Cable)",3,110.0,6.0,0,0.0,,,10
2024-02-27 21:05:17,"2",48m,"Iso-Lateral Row (Machine)",1,105.0,15.0,0,0.0,"",,9
2024-02-27 21:05:17,"2",48m,"Seated Row (Cable)",1,90.0,10.0,0,0.0,"",,
2024-02-27 21:05:17,"2",48m,"Seated Row (Cable)",2,90.0,10.0,0,0.0,,,8
2024-02-27 21:05:17,"2",48m,"Seated Row (Cable)",3,90.0,74.0,0,0.0,,,9
2024-02-27 21:05:17,"2",48m,"Pullover (Dumbbell)",1,25.0,15.0,0,0.0,"",,
2024-02-27 21:05:17,"2",48m,"Pullover (Dumbbell)",2,25.0,13.0,0,0.0,,,10
2024-02-27 21:05:17,"2",48m,"Pullover (Dumbbell)",3,25.0,15.0,0,0.0,,,10
2024-02-27 21:05:17,"2",48m,"Bicep Curl (Dumbbell)",1,30.0,13.0,0,0.0,"",,
2024-02-27 21:05:17,"2",48m,"Bicep Curl (Dumbbell)",2,30.0,10.0,0,0.0,,,9
2024-02-27 21:05:17,"2",48m,"Bicep Curl (Dumbbell)",3,30.0,8.0,0,0.0,,,10
2024-02-27 21:05:17,"2",48m,"Bent Over One Arm Row (Dumbbell)",1,60.0,15.0,0,0.0,"",,
2024-02-27 21:05:17,"2",48m,"Bent Over One Arm Row (Dumbbell)",2,60.0,15.0,0,0.0,,,
2024-03-01 20:17:45,"3",14h 41m,"Hack Squat",1,80.0,10.0,0,0.0,"","",6
2024-03-01 20:17:45,"3",14h 41m,"Hack Squat",2,80.0,10.0,0,0.0,,,7
2024-03-01 20:17:45,"3",14h 41m,"Hack Squat",3,80.0,10.0,0,0.0,,,8
2024-03-01 20:17:45,"3",14h 41m,"Leg Press",1,155.0,15.0,0,0.0,"",,7
2024-03-01 20:17:45,"3",14h 41m,"Leg Press",2,155.0,15.0,0,0.0,,,8
2024-03-01 20:17:45,"3",14h 41m,"Leg Press",3,155.0,15.0,0,0.0,,,9
2024-03-01 20:17:45,"3",14h 41m,"Leg Extension (Machine)",1,90.0,15.0,0,0.0,"",,8
2024-03-01 20:17:45,"3",14h 41m,"Leg Extension (Machine)",2,90.0,15.0,0,0.0,,,9
2024-03-01 20:17:45,"3",14h 41m,"Leg Extension (Machine)",3,90.0,15.0,0,0.0,,,10
2024-03-01 20:17:45,"3",14h 41m,"Lying Leg Curl (Machine)",1,67.0,15.0,0,0.0,"",,8
2024-03-01 20:17:45,"3",14h 41m,"Lying Leg Curl (Machine)",2,67.0,15.0,0,0.0,,,8
2024-03-01 20:17:45,"3",14h 41m,"Lying Leg Curl (Machine)",3,67.0,15.0,0,0.0,,,10
2024-03-01 20:17:45,"3",14h 41m,"Seated Calf Raise (Plate Loaded)",1,50.0,15.0,0,0.0,"",,
2024-03-01 20:17:45,"3",14h 41m,"Seated Calf Raise (Plate Loaded)",2,50.0,15.0,0,0.0,,,
2024-03-01 20:17:45,"3",14h 41m,"Seated Calf Raise (Plate Loaded)",3,50.0,15.0,0,0.0,,,
2024-03-02 12:34:43,"PUSH",1h 18m,"Chest Press (Machine)",1,121.5,10.0,0,0.0,"","",9
2024-03-02 12:34:43,"PUSH",1h 18m,"Chest Press (Machine)",2,121.5,8.0,0,0.0,,,10
2024-03-02 12:34:43,"PUSH",1h 18m,"Chest Press (Machine)",3,121.5,4.0,0,0.0,,,10
2024-03-02 12:34:43,"PUSH",1h 18m,"Incline Bench Press (Dumbbell)",1,60.0,15.0,0,0.0,"",,
2024-03-02 12:34:43,"PUSH",1h 18m,"Incline Bench Press (Dumbbell)",2,60.0,12.0,0,0.0,,,
2024-03-02 12:34:43,"PUSH",1h 18m,"Incline Bench Press (Dumbbell)",3,60.0,15.0,0,0.0,,,10
2024-03-02 12:34:43,"PUSH",1h 18m,"Triceps Dip",1,105.0,15.0,0,0.0,"",,9
2024-03-02 12:34:43,"PUSH",1h 18m,"Chest Fly",1,105.0,3.0,0,0.0,"",,
2024-03-02 12:34:43,"PUSH",1h 18m,"Chest Fly",2,105.0,12.0,0,0.0,,,
2024-03-02 12:34:43,"PUSH",1h 18m,"Chest Fly",3,105.0,12.0,0,0.0,,,10
2024-03-02 12:34:43,"PUSH",1h 18m,"Shoulder Press (Machine)",1,130.0,10.0,0,0.0,"",,8
2024-03-02 12:34:43,"PUSH",1h 18m,"Shoulder Press (Machine)",2,130.0,10.0,0,0.0,,,9
2024-03-02 12:34:43,"PUSH",1h 18m,"Shoulder Press (Machine)",3,130.0,4.0,0,0.0,,,10
2024-03-02 12:34:43,"PUSH",1h 18m,"Lateral Raise (Dumbbell)",1,20.0,30.0,0,0.0,"",,
2024-03-02 12:34:43,"PUSH",1h 18m,"Lateral Raise (Dumbbell)",2,20.0,20.0,0,0.0,,,
2024-03-02 12:34:43,"PUSH",1h 18m,"Lateral Raise (Dumbbell)",3,20.0,20.0,0,0.0,,,10
2024-03-02 12:34:43,"PUSH",1h 18m,"Triceps Pushdown (Cable - Straight Bar)",1,32.0,12.0,0,0.0,"",,10
2024-03-02 12:34:43,"PUSH",1h 18m,"Triceps Pushdown (Cable - Straight Bar)",2,32.0,12.0,0,0.0,,,10
2024-03-02 12:34:43,"PUSH",1h 18m,"Triceps Pushdown (Cable - Straight Bar)",3,32.0,12.0,0,0.0,,,10
2024-03-03 16:20:18,"PULL",58m,"Lat Pulldown (Cable)",1,90.0,10.0,0,0.0,"","",8
2024-03-03 16:20:18,"PULL",58m,"Lat Pulldown (Cable)",2,90.0,10.0,0,0.0,,,9
2024-03-03 16:20:18,"PULL",58m,"Lat Pulldown (Cable)",3,90.0,10.0,0,0.0,,,10
2024-03-03 16:20:18,"PULL",58m,"Bent Over One Arm Row (Dumbbell)",1,60.0,15.0,0,0.0,"",,8
2024-03-03 16:20:18,"PULL",58m,"Bent Over One Arm Row (Dumbbell)",2,60.0,15.0,0,0.0,,,9
2024-03-03 16:20:18,"PULL",58m,"Bent Over One Arm Row (Dumbbell)",3,60.0,15.0,0,0.0,,,10
2024-03-03 16:20:18,"PULL",58m,"Seated Row (Cable)",1,90.0,10.0,0,0.0,"",,
2024-03-03 16:20:18,"PULL",58m,"Seated Row (Cable)",2,90.0,10.0,0,0.0,,,8
2024-03-03 16:20:18,"PULL",58m,"Seated Row (Cable)",3,90.0,10.0,0,0.0,,,10
2024-03-03 16:20:18,"PULL",58m,"Pullover (Dumbbell)",1,25.0,15.0,0,0.0,"",,
2024-03-03 16:20:18,"PULL",58m,"Pullover (Dumbbell)",2,25.0,15.0,0,0.0,,,7
2024-03-03 16:20:18,"PULL",58m,"Pullover (Dumbbell)",3,25.0,15.0,0,0.0,,,7
2024-03-03 16:20:18,"PULL",58m,"Preacher Curl (Machine)",1,105.0,15.0,0,0.0,"",,8
2024-03-03 16:20:18,"PULL",58m,"Preacher Curl (Machine)",2,105.0,12.0,0,0.0,,,9
2024-03-03 16:20:18,"PULL",58m,"Preacher Curl (Machine)",3,105.0,12.0,0,0.0,,,10
2024-03-03 16:20:18,"PULL",58m,"Bicep Curl (Dumbbell)",1,20.0,15.0,0,0.0,"",,
2024-03-03 16:20:18,"PULL",58m,"Bicep Curl (Dumbbell)",2,20.0,12.0,0,0.0,,,9
2024-03-03 16:20:18,"PULL",58m,"Bicep Curl (Dumbbell)",3,20.0,15.0,0,0.0,,,10
2024-03-05 15:54:42,"Afternoon Workout",51s,"Running (Treadmill)",1,0,0.0,4.0,45.0,"","",
2024-03-05 20:14:48,"LEGS",59m,"Hack Squat",1,90.0,10.0,0,0.0,"","",8
2024-03-05 20:14:48,"LEGS",59m,"Hack Squat",2,90.0,10.0,0,0.0,,,8
2024-03-05 20:14:48,"LEGS",59m,"Hack Squat",3,100.0,10.0,0,0.0,,,8
2024-03-05 20:14:48,"LEGS",59m,"Leg Press",1,155.0,15.0,0,0.0,"",,7
2024-03-05 20:14:48,"LEGS",59m,"Leg Press",2,155.0,15.0,0,0.0,,,8
2024-03-05 20:14:48,"LEGS",59m,"Leg Press",3,155.0,15.0,0,0.0,,,7
2024-03-05 20:14:48,"LEGS",59m,"Leg Extension (Machine)",1,90.0,15.0,0,0.0,"",,8
2024-03-05 20:14:48,"LEGS",59m,"Leg Extension (Machine)",2,90.0,15.0,0,0.0,,,9
2024-03-05 20:14:48,"LEGS",59m,"Leg Extension (Machine)",3,90.0,15.0,0,0.0,,,7
2024-03-05 20:14:48,"LEGS",59m,"Lying Leg Curl (Machine)",1,67.0,15.0,0,0.0,"",,8
2024-03-05 20:14:48,"LEGS",59m,"Lying Leg Curl (Machine)",2,67.0,15.0,0,0.0,,,8
2024-03-05 20:14:48,"LEGS",59m,"Lying Leg Curl (Machine)",3,67.0,15.0,0,0.0,,,9
2024-03-05 20:14:48,"LEGS",59m,"Seated Calf Raise (Plate Loaded)",1,50.0,15.0,0,0.0,"",,
2024-03-05 20:14:48,"LEGS",59m,"Seated Calf Raise (Plate Loaded)",2,50.0,15.0,0,0.0,,,
2024-03-05 20:14:48,"LEGS",59m,"Seated Calf Raise (Plate Loaded)",3,50.0,15.0,0,0.0,,,
2024-03-06 21:12:58,"PUSH",49m,"Chest Press (Machine)",1,112.5,12.0,0,0.0,"","",9
2024-03-06 21:12:58,"PUSH",49m,"Chest Press (Machine)",2,112.5,12.0,0,0.0,,,8
2024-03-06 21:12:58,"PUSH",49m,"Chest Press (Machine)",3,112.5,12.0,0,0.0,,,9
2024-03-06 21:12:58,"PUSH",49m,"Incline Bench Press (Dumbbell)",1,60.0,15.0,0,0.0,"",,
2024-03-06 21:12:58,"PUSH",49m,"Incline Bench Press (Dumbbell)",2,60.0,15.0,0,0.0,,,
2024-03-06 21:12:58,"PUSH",49m,"Incline Bench Press (Dumbbell)",3,60.0,15.0,0,0.0,,,9
2024-03-06 21:12:58,"PUSH",49m,"Chest Fly",1,82.0,15.0,0,0.0,"",,
2024-03-06 21:12:58,"PUSH",49m,"Chest Fly",2,82.0,15.0,0,0.0,,,
2024-03-06 21:12:58,"PUSH",49m,"Chest Fly",3,82.0,15.0,0,0.0,,,
2024-03-06 21:12:58,"PUSH",49m,"Shoulder Press (Machine)",1,130.0,15.0,0,0.0,"",,8
2024-03-06 21:12:58,"PUSH",49m,"Shoulder Press (Machine)",2,130.0,12.0,0,0.0,,,9
2024-03-06 21:12:58,"PUSH",49m,"Shoulder Press (Machine)",3,130.0,10.0,0,0.0,,,9
2024-03-06 21:12:58,"PUSH",49m,"Lateral Raise (Dumbbell)",1,20.0,20.0,0,0.0,"",,
2024-03-06 21:12:58,"PUSH",49m,"Lateral Raise (Dumbbell)",2,20.0,20.0,0,0.0,,,
2024-03-06 21:12:58,"PUSH",49m,"Lateral Raise (Dumbbell)",3,20.0,20.0,0,0.0,,,
2024-03-06 21:12:58,"PUSH",49m,"Triceps Pushdown (Cable - Straight Bar)",1,32.0,15.0,0,0.0,"",,7
2024-03-06 21:12:58,"PUSH",49m,"Triceps Pushdown (Cable - Straight Bar)",2,39.0,12.0,0,0.0,,,10
2024-03-06 21:12:58,"PUSH",49m,"Triceps Pushdown (Cable - Straight Bar)",3,39.0,12.0,0,0.0,,,10
2024-03-07 19:30:44,"PULL",58m,"Lat Pulldown (Cable)",1,110.0,8.0,0,0.0,"","",9
2024-03-07 19:30:44,"PULL",58m,"Lat Pulldown (Cable)",2,110.0,8.0,0,0.0,,,9
2024-03-07 19:30:44,"PULL",58m,"Lat Pulldown (Cable)",3,110.0,8.0,0,0.0,,,10
2024-03-07 19:30:44,"PULL",58m,"Iso-Lateral Row (Machine)",1,105.0,8.0,0,0.0,"",,9
2024-03-07 19:30:44,"PULL",58m,"Iso-Lateral Row (Machine)",2,105.0,8.0,0,0.0,,,9
2024-03-07 19:30:44,"PULL",58m,"Iso-Lateral Row (Machine)",3,105.0,8.0,0,0.0,,,10
2024-03-07 19:30:44,"PULL",58m,"Seated Row (Cable)",1,80.0,12.0,0,0.0,"",,9
2024-03-07 19:30:44,"PULL",58m,"Seated Row (Cable)",2,80.0,15.0,0,0.0,,,9
2024-03-07 19:30:44,"PULL",58m,"Seated Row (Cable)",3,80.0,15.0,0,0.0,,,10
2024-03-07 19:30:44,"PULL",58m,"Pullover (Dumbbell)",1,32.0,20.0,0,0.0,"",,
2024-03-07 19:30:44,"PULL",58m,"Pullover (Dumbbell)",2,32.0,20.0,0,0.0,,,8
2024-03-07 19:30:44,"PULL",58m,"Pullover (Dumbbell)",3,32.0,15.0,0,0.0,,,10
2024-03-07 19:30:44,"PULL",58m,"Preacher Curl (Machine)",1,105.0,15.0,0,0.0,"",,8
2024-03-07 19:30:44,"PULL",58m,"Preacher Curl (Machine)",2,105.0,15.0,0,0.0,,,8
2024-03-07 19:30:44,"PULL",58m,"Preacher Curl (Machine)",3,105.0,15.0,0,0.0,,,10
2024-03-07 19:30:44,"PULL",58m,"Bicep Curl (Dumbbell)",1,25.0,15.0,0,0.0,"",,
2024-03-07 19:30:44,"PULL",58m,"Bicep Curl (Dumbbell)",2,25.0,15.0,0,0.0,,,9
2024-03-07 19:30:44,"PULL",58m,"Bicep Curl (Dumbbell)",3,25.0,15.0,0,0.0,,,10
2024-03-08 23:08:20,"Evening Workout",1m,"Climbing",1,0,0.0,0,5052.0,"","",
2024-03-09 12:45:40,"PUSH",1h 25m,"Chest Press (Machine)",1,112.5,12.0,0,0.0,"","",9
2024-03-09 12:45:40,"PUSH",1h 25m,"Chest Press (Machine)",2,112.5,12.0,0,0.0,,,9
2024-03-09 12:45:40,"PUSH",1h 25m,"Chest Press (Machine)",3,112.5,12.0,0,0.0,,,9
2024-03-09 12:45:40,"PUSH",1h 25m,"Incline Bench Press (Dumbbell)",1,60.0,15.0,0,0.0,"",,7
2024-03-09 12:45:40,"PUSH",1h 25m,"Incline Bench Press (Dumbbell)",2,60.0,15.0,0,0.0,,,8
2024-03-09 12:45:40,"PUSH",1h 25m,"Incline Bench Press (Dumbbell)",3,60.0,15.0,0,0.0,,,9
2024-03-09 12:45:40,"PUSH",1h 25m,"Chest Fly",1,105.0,15.0,0,0.0,"",,
2024-03-09 12:45:40,"PUSH",1h 25m,"Chest Fly",2,105.0,15.0,0,0.0,,,
2024-03-09 12:45:40,"PUSH",1h 25m,"Chest Fly",3,105.0,15.0,0,0.0,,,10
2024-03-09 12:45:40,"PUSH",1h 25m,"Shoulder Press (Machine)",1,130.0,12.0,0,0.0,"",,8
2024-03-09 12:45:40,"PUSH",1h 25m,"Shoulder Press (Machine)",2,130.0,12.0,0,0.0,,,9
2024-03-09 12:45:40,"PUSH",1h 25m,"Shoulder Press (Machine)",3,130.0,12.0,0,0.0,,,
2024-03-09 12:45:40,"PUSH",1h 25m,"Lateral Raise (Dumbbell)",1,20.0,20.0,0,0.0,"",,
2024-03-09 12:45:40,"PUSH",1h 25m,"Lateral Raise (Dumbbell)",2,20.0,20.0,0,0.0,,,
2024-03-09 12:45:40,"PUSH",1h 25m,"Lateral Raise (Dumbbell)",3,20.0,20.0,0,0.0,,,
2024-03-09 12:45:40,"PUSH",1h 25m,"Triceps Pushdown (Cable - Straight Bar)",1,32.0,15.0,0,0.0,"",,7
2024-03-09 12:45:40,"PUSH",1h 25m,"Triceps Pushdown (Cable - Straight Bar)",2,32.0,10.0,0,0.0,,,9
2024-03-09 12:45:40,"PUSH",1h 25m,"Triceps Pushdown (Cable - Straight Bar)",3,32.0,10.0,0,0.0,,,9
2024-03-09 12:45:40,"PUSH",1h 25m,"Triceps Dip",1,105.0,15.0,0,0.0,"",,
2024-03-09 12:45:40,"PUSH",1h 25m,"Triceps Dip",2,105.0,15.0,0,0.0,,,
2024-03-09 12:45:40,"PUSH",1h 25m,"Triceps Dip",3,105.0,15.0,0,0.0,,,
2024-03-10 16:01:53,"PULL",53m,"Lat Pulldown (Cable)",1,100.0,8.0,0,0.0,"","",9
2024-03-10 16:01:53,"PULL",53m,"Lat Pulldown (Cable)",2,100.0,8.0,0,0.0,,,9
2024-03-10 16:01:53,"PULL",53m,"Lat Pulldown (Cable)",3,100.0,8.0,0,0.0,,,9
2024-03-10 16:01:53,"PULL",53m,"Iso-Lateral Row (Machine)",1,85.0,12.0,0,0.0,"",,7
2024-03-10 16:01:53,"PULL",53m,"Iso-Lateral Row (Machine)",2,85.0,12.0,0,0.0,,,7
2024-03-10 16:01:53,"PULL",53m,"Iso-Lateral Row (Machine)",3,85.0,12.0,0,0.0,,,7
2024-03-10 16:01:53,"PULL",53m,"Seated Row (Cable)",1,80.0,12.0,0,0.0,"",,9
2024-03-10 16:01:53,"PULL",53m,"Seated Row (Cable)",2,80.0,12.0,0,0.0,,,9
2024-03-10 16:01:53,"PULL",53m,"Seated Row (Cable)",3,80.0,12.0,0,0.0,,,10
2024-03-10 16:01:53,"PULL",53m,"Pullover (Dumbbell)",1,32.0,20.0,0,0.0,"",,
2024-03-10 16:01:53,"PULL",53m,"Pullover (Dumbbell)",2,32.0,20.0,0,0.0,,,9
2024-03-10 16:01:53,"PULL",53m,"Pullover (Dumbbell)",3,32.0,15.0,0,0.0,,,9
2024-03-10 16:01:53,"PULL",53m,"Preacher Curl (Machine)",1,105.0,15.0,0,0.0,"",,8
2024-03-10 16:01:53,"PULL",53m,"Preacher Curl (Machine)",2,105.0,15.0,0,0.0,,,8
